timestamp;cycle_id;type;action;ticket;price;lot;sl;tp;pnl;exit_reason;spread;atr;rsi;pyramid_level;balance;equity;comment
2026.08.17 01:37:27;1786927496;main;close;119580095;4389.58;0.03;4389.58;4369.77;8.07;broker_side_close(sl_or_tp_hit);33;4.90;64.1;1;213107.38;213107.38;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 01:43:45;1786927497;main;open;119581874;4392.21;0.04;4380.21;4414.71;0.00;;30;4.85;66.4;1;213107.38;213105.86;BUY OCO
2026.08.17 01:43:46;1786927497;hedge;open;119582064;4388.83;0.05;4391.83;0.00;0.00;;30;4.85;66.4;1;213107.38;213105.66;HedgePend SELL_STOP
2026.08.17 01:44:30;1786927497;main;close;119581874;4395.83;0.04;4395.83;4414.71;14.48;failsafe_reconcile;33;5.26;69.6;0;213121.86;213121.86;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 01:50:28;1786927498;main;open;119582780;4397.05;0.04;4382.05;4419.55;0.00;;30;4.98;69.9;1;213121.86;213120.66;BUY OCO
2026.08.17 01:50:29;1786927498;hedge;open;119582853;4393.75;0.05;4396.75;0.00;0.00;;30;4.99;69.9;1;213121.86;213120.74;HedgePend SELL_STOP
2026.08.17 01:51:23;1786927498;main;close;119582780;4395.05;0.04;4395.05;4419.55;-8.00;broker_side_close(sl_or_tp_hit);37;5.04;68.0;1;213113.86;213113.86;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 01:57:53;1786927499;main;open;119583165;4399.93;0.04;4387.93;4422.43;0.00;;33;4.97;72.1;1;213113.86;213112.70;BUY OCO
2026.08.17 01:57:53;1786927499;hedge;open;119583315;4396.64;0.05;4399.64;0.00;0.00;;33;4.97;71.9;1;213113.86;213111.58;HedgePend SELL_STOP
2026.08.17 01:58:59;1786927499;main;close;119583165;4401.58;0.04;4401.38;4422.43;6.60;tiered_profit_trail;32;5.09;73.4;1;213119.86;213119.86;EA_Breakout_OCO_V10 BuyStop
2026.08.17 02:04:13;1786927500;main;open;119585099;4408.02;0.04;4396.02;4430.52;0.00;;33;5.53;77.2;1;213119.86;213117.66;BUY OCO
2026.08.17 02:04:13;1786927500;hedge;open;119585217;4404.47;0.05;4407.47;0.00;0.00;;33;5.53;76.9;1;213119.86;213115.98;HedgePend SELL_STOP
2026.08.17 02:05:31;1786927500;main;close;119585099;4406.02;0.04;4406.02;4430.52;-8.00;broker_side_close(sl_or_tp_hit);33;5.60;74.1;1;213111.86;213111.86;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 02:11:12;1786932637;main;open;119586255;4404.46;0.03;4416.46;4381.96;0.00;;33;5.54;71.1;1;213111.86;213111.20;SELL OCO
2026.08.17 02:11:13;1786932637;hedge;open;119586303;4407.68;0.05;4404.68;0.00;0.00;;33;5.54;71.5;1;213111.86;213110.60;HedgePend BUY_STOP
2026.08.17 02:11:33;1786932637;main;close;119586255;4407.13;0.03;4407.13;4381.96;-8.01;broker_side_close(sl_or_tp_hit);33;5.54;75.9;1;213103.85;213103.85;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 02:17:35;1786932638;main;open;119586741;4409.30;0.04;4397.30;4431.80;0.00;;37;5.88;77.3;1;213103.85;213103.89;BUY OCO
2026.08.17 02:17:35;1786932638;hedge;open;119586806;4406.31;0.05;4409.31;0.00;0.00;;33;5.88;77.5;1;213103.85;213105.13;HedgePend SELL_STOP
2026.08.17 02:18:33;1786933113;main;open;119586741;4409.30;0.04;4407.30;4431.80;0.00;;33;5.91;76.6;1;213103.85;213102.53;BUY OCO
2026.08.17 02:18:34;1786933113;hedge;open;119586903;4405.97;0.05;4408.97;0.00;0.00;;33;5.91;76.7;1;213103.85;213102.73;HedgePend SELL_STOP
2026.08.17 02:22:37;1786933113;main;close;119586741;4411.22;0.04;4410.80;4431.80;7.68;tiered_profit_trail;33;5.67;76.7;1;213111.05;213111.05;EA_Breakout_OCO_V10 BuyStop
2026.08.17 02:29:41;1786933379;main;open;119588067;4407.06;0.04;4419.06;4384.56;0.00;;33;5.93;67.4;1;213111.05;213110.25;SELL OCO
2026.08.17 02:29:42;1786933379;hedge;open;119588208;4410.26;0.05;4407.26;0.00;0.00;;33;5.94;67.2;1;213111.05;213110.85;HedgePend BUY_STOP
2026.08.17 02:32:27;1786933379;main;close;119588067;4405.18;0.04;4405.18;4384.56;7.52;failsafe_reconcile;33;5.94;64.6;0;213118.57;213118.57;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 02:41:28;1786933380;main;open;119589341;4398.93;0.04;4410.93;4376.43;0.00;;33;5.93;55.9;1;213118.57;213116.81;SELL OCO
2026.08.17 02:41:28;1786933380;hedge;open;119589580;4402.37;0.05;4399.37;0.00;0.00;;33;5.93;56.0;1;213118.57;213116.65;HedgePend BUY_STOP
2026.08.17 02:42:37;1786933380;main;close;119589341;4400.93;0.04;4400.93;4376.43;-8.00;failsafe_reconcile;33;6.02;58.0;0;213110.57;213110.57;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 02:48:51;1786933381;main;open;119590214;4395.49;0.04;4410.49;4372.99;0.00;;30;6.48;50.8;1;213110.57;213109.05;SELL OCO
2026.08.17 02:48:51;1786933381;hedge;open;119590407;4398.87;0.05;4395.87;0.00;0.00;;30;6.48;50.9;1;213110.57;213108.97;HedgePend BUY_STOP
2026.08.17 02:50:25;1786933381;main;close;119590214;4392.76;0.04;4392.93;4372.99;10.92;tiered_profit_trail;33;6.06;47.2;1;213121.53;213121.53;EA_Breakout_OCO_V10 SellStop
2026.08.17 02:56:23;1786933382;main;open;119591668;4394.83;0.04;4409.83;4372.33;0.00;;33;6.37;49.8;1;213121.53;213120.45;SELL OCO
2026.08.17 02:56:24;1786933382;hedge;open;119591793;4398.10;0.05;4395.10;0.00;0.00;;33;6.37;49.8;1;213121.53;213120.41;HedgePend BUY_STOP
2026.08.17 03:00:25;1786933382;main;close;119591668;4396.83;0.04;4396.83;4372.33;-8.00;failsafe_reconcile;33;6.30;51.7;0;213113.53;213113.53;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 03:06:43;1786933383;main;open;119593376;4394.49;0.04;4406.49;4371.99;0.00;;34;6.37;48.6;1;213113.53;213114.41;SELL OCO
2026.08.17 03:06:43;1786933383;hedge;open;119593506;4397.27;0.05;4394.27;0.00;0.00;;33;6.37;48.6;1;213113.53;213114.41;HedgePend BUY_STOP
2026.08.17 03:21:16;1786933383;main;close;119593376;4391.96;0.04;4392.10;4371.99;10.12;tiered_profit_trail;30;5.42;45.3;1;213123.89;213123.89;EA_Breakout_OCO_V10 SellStop
2026.08.17 03:29:31;1786933384;main;open;119596995;4395.21;0.04;4407.21;4372.71;0.00;;33;5.51;49.9;1;213123.89;213124.09;SELL OCO
2026.08.17 03:30:00;1786933384;hedge;open;119597538;4398.75;0.05;4395.75;0.00;0.00;;30;4.94;51.6;1;213123.89;213119.77;HedgePend BUY_STOP
2026.08.17 03:30:03;1786933384;main;close;119596995;4397.21;0.04;4397.21;4372.71;-8.00;broker_side_close(sl_or_tp_hit);30;5.02;53.2;1;213115.89;213115.89;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 03:35:49;1786933385;main;open;119598279;4394.30;0.04;4382.30;4416.80;0.00;;33;4.88;48.9;1;213115.89;213115.05;BUY OCO
2026.08.17 03:35:49;1786933385;hedge;open;119598388;4391.09;0.05;4394.09;0.00;0.00;;33;4.88;48.8;1;213115.89;213114.81;HedgePend SELL_STOP
2026.08.17 03:39:20;1786933385;main;close;119598279;4392.30;0.04;4392.30;4416.80;-8.00;broker_side_close(sl_or_tp_hit);30;4.97;45.6;1;213107.89;213107.89;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 03:45:00;1786933386;main;open;119599520;4392.87;0.04;4404.87;4370.37;0.00;;33;4.62;46.5;1;213107.89;213107.81;SELL OCO
2026.08.17 03:45:01;1786933386;hedge;open;119599628;4395.89;0.05;4392.89;0.00;0.00;;33;4.62;46.5;1;213107.89;213107.81;HedgePend BUY_STOP
2026.08.17 03:45:45;1786933386;main;close;119599520;4391.19;0.04;4391.34;4370.37;6.72;tiered_profit_trail;33;4.78;43.9;1;213114.53;213114.53;EA_Breakout_OCO_V10 SellStop
2026.08.17 03:52:08;1786933387;main;open;119600352;4390.69;0.04;4402.69;4368.19;0.00;;33;4.51;43.5;1;213114.53;213113.37;SELL OCO
2026.08.17 03:52:08;1786933387;hedge;open;119600505;4393.98;0.05;4390.98;0.00;0.00;;33;4.52;43.1;1;213114.53;213114.41;HedgePend BUY_STOP
2026.08.17 03:55:55;1786933387;main;close;119600352;4389.03;0.04;4389.46;4368.19;6.64;tiered_profit_trail;33;4.01;40.5;1;213121.13;213121.13;EA_Breakout_OCO_V10 SellStop
2026.08.17 04:02:34;1786933388;main;open;119601843;4394.70;0.04;4382.70;4417.20;0.00;;33;3.88;50.6;1;213121.13;213119.49;BUY OCO
2026.08.17 04:02:35;1786933388;hedge;open;119601998;4391.29;0.05;4394.29;0.00;0.00;;33;3.88;50.8;1;213121.13;213119.73;HedgePend SELL_STOP
2026.08.17 04:03:37;1786933388;main;close;119601843;4392.70;0.04;4392.70;4417.20;-8.00;broker_side_close(sl_or_tp_hit);33;3.88;47.7;1;213113.13;213113.13;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 04:09:06;1786933389;main;open;119602527;4391.41;0.04;4406.41;4368.91;0.00;;33;3.76;45.4;1;213113.13;213111.85;SELL OCO
2026.08.17 04:09:06;1786933389;hedge;open;119602578;4394.73;0.05;4391.73;0.00;0.00;;33;3.77;45.2;1;213113.13;213112.33;HedgePend BUY_STOP
2026.08.17 04:11:40;1786933389;main;close;119602527;4389.36;0.04;4389.46;4368.91;8.20;tiered_profit_trail;33;3.86;41.6;1;213121.37;213121.37;EA_Breakout_OCO_V10 SellStop
2026.08.17 04:17:01;1786933390;main;open;119603679;4390.42;0.04;4375.42;4412.92;0.00;;33;3.70;43.6;1;213121.37;213120.13;BUY OCO
2026.08.17 04:17:02;1786933390;hedge;open;119603719;4387.11;0.05;4390.11;0.00;0.00;;33;3.70;43.9;1;213121.37;213120.69;HedgePend SELL_STOP
2026.08.17 04:29:55;1786933390;main;close;119603679;4393.00;0.04;4392.84;4412.92;10.32;tiered_profit_trail;33;3.77;49.9;1;213131.25;213131.25;EA_Breakout_OCO_V10 BuyStop
2026.08.17 04:35:50;1786933391;main;open;119606216;4393.39;0.04;4408.39;4370.89;0.00;;33;3.62;51.4;1;213131.25;213128.61;SELL OCO
2026.08.17 04:35:51;1786933391;hedge;open;119606323;4397.05;0.05;4394.05;0.00;0.00;;33;3.62;52.1;1;213131.25;213127.37;HedgePend BUY_STOP
2026.08.17 04:40:40;1786933391;main;close;119606216;4395.39;0.04;4395.39;4370.89;-8.00;failsafe_reconcile;33;3.40;54.3;0;213123.25;213123.25;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 04:48:14;1786933392;main;open;119607537;4393.01;0.04;4408.01;4370.51;0.00;;33;3.46;49.7;1;213123.25;213121.49;SELL OCO
2026.08.17 04:48:14;1786933392;hedge;open;119607881;4396.45;0.05;4393.45;0.00;0.00;;33;3.46;49.7;1;213123.25;213121.49;HedgePend BUY_STOP
2026.08.17 04:49:26;1786933392;main;close;119607537;4395.01;0.04;4395.01;4370.51;-8.00;broker_side_close(sl_or_tp_hit);37;3.46;53.7;1;213115.25;213115.25;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 04:57:31;1786933393;main;open;119608500;4393.91;0.04;4405.91;4371.41;0.00;;33;3.09;51.1;1;213115.25;213113.89;SELL OCO
2026.08.17 04:57:31;1786933393;hedge;open;119608689;4397.25;0.05;4394.25;0.00;0.00;;33;3.09;51.1;1;213115.25;213113.89;HedgePend BUY_STOP
2026.08.17 04:58:14;1786933393;main;close;119608500;4395.91;0.04;4395.91;4371.41;-8.00;broker_side_close(sl_or_tp_hit);33;3.11;55.6;1;213107.25;213107.25;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 05:16:26;1786933394;main;open;119610481;4397.61;0.04;4409.61;4375.11;0.00;;33;2.83;59.1;1;213107.25;213105.45;SELL OCO
2026.08.17 05:16:26;1786933394;hedge;open;119610776;4401.06;0.05;4398.06;0.00;0.00;;31;2.83;59.2;1;213107.25;213105.45;HedgePend BUY_STOP
2026.08.17 05:21:40;1786933394;main;close;119610481;4393.76;0.04;4393.76;4375.11;15.40;broker_side_close(sl_or_tp_hit);33;2.99;46.8;1;213122.65;213122.65;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 05:28:26;1786933395;main;open;119611986;4391.89;0.04;4406.89;4369.39;0.00;;33;3.00;41.2;1;213122.65;213125.29;SELL OCO
2026.08.17 05:28:27;1786933395;hedge;open;119612169;4394.23;0.05;4391.23;0.00;0.00;;33;3.00;41.3;1;213122.65;213125.17;HedgePend BUY_STOP
2026.08.17 05:31:58;1786933395;main;close;119611986;4389.70;0.04;4389.87;4369.39;8.76;tiered_profit_trail;33;3.09;38.3;1;213131.33;213131.33;EA_Breakout_OCO_V10 SellStop
2026.08.17 05:38:01;1786933396;main;open;119613255;4392.85;0.04;4377.85;4415.35;0.00;;33;2.96;45.8;1;213131.33;213129.93;BUY OCO
2026.08.17 05:38:02;1786933396;hedge;open;119613368;4389.50;0.05;4392.50;0.00;0.00;;33;2.97;45.8;1;213131.33;213129.97;HedgePend SELL_STOP
2026.08.17 05:43:02;1786933396;main;close;119613255;4394.54;0.04;4394.14;4415.35;6.76;tiered_profit_trail;33;2.94;51.2;1;213138.29;213138.29;EA_Breakout_OCO_V10 BuyStop
2026.08.17 05:49:06;1786933397;main;open;119614769;4396.31;0.04;4408.31;4373.81;0.00;;33;3.04;54.9;1;213138.29;213137.33;SELL OCO
2026.08.17 05:56:32;1786933397;main;close;119614769;4394.00;0.04;4394.17;4373.81;9.24;tiered_profit_trail;33;2.86;48.2;1;213147.65;213147.65;EA_Breakout_OCO_V10 SellStop
2026.08.17 06:04:34;1786933398;main;open;119616319;4392.94;0.04;4380.94;4415.44;0.00;;33;3.23;47.2;1;213147.65;213147.05;BUY OCO
2026.08.17 06:04:35;1786933398;hedge;open;119616453;4389.79;0.05;4392.79;0.00;0.00;;33;3.23;46.9;1;213147.65;213146.41;HedgePend SELL_STOP
2026.08.17 06:05:23;1786933398;main;close;119616319;4390.94;0.04;4390.94;4415.44;-8.00;broker_side_close(sl_or_tp_hit);37;3.10;43.3;1;213139.65;213139.65;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 06:11:55;1786933399;main;open;119616681;4390.32;0.04;4402.32;4367.82;0.00;;33;3.11;42.2;1;213139.65;213138.33;SELL OCO
2026.08.17 06:11:55;1786933399;hedge;open;119616731;4393.65;0.05;4390.65;0.00;0.00;;33;3.11;42.2;1;213139.65;213138.29;HedgePend BUY_STOP
2026.08.17 06:14:30;1786933399;main;close;119616681;4388.33;0.04;4388.88;4367.82;7.96;tiered_profit_trail;33;3.32;38.1;1;213147.93;213147.93;EA_Breakout_OCO_V10 SellStop
2026.08.17 06:20:38;1786933400;main;open;119617429;4392.37;0.04;4404.37;4369.87;0.00;;30;3.66;46.3;1;213147.93;213151.17;SELL OCO
2026.08.17 06:20:39;1786933400;hedge;open;119617530;4394.56;0.05;4391.56;0.00;0.00;;33;3.69;45.6;1;213147.93;213152.69;HedgePend BUY_STOP
2026.08.17 06:21:31;1786933400;main;close;119617429;4394.37;0.04;4394.37;4369.87;-8.00;failsafe_reconcile;33;3.72;51.2;0;213139.93;213139.93;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 06:28:46;1786933401;main;open;119617932;4398.07;0.04;4386.07;4420.57;0.00;;33;3.99;57.1;1;213139.93;213138.49;BUY OCO
2026.08.17 06:28:47;1786933401;hedge;open;119618054;4394.71;0.05;4397.71;0.00;0.00;;30;4.01;57.6;1;213139.93;213139.81;HedgePend SELL_STOP
2026.08.17 06:30:05;1786933401;main;close;119617932;4400.14;0.04;4400.14;4420.57;8.28;failsafe_reconcile;31;3.94;58.9;0;213148.21;213148.21;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 06:36:03;1786933402;main;open;119619189;4392.68;0.04;4404.68;4370.18;0.00;;37;4.20;47.3;1;213148.21;213148.25;SELL OCO
2026.08.17 06:36:03;1786933402;hedge;open;119619320;4395.67;0.05;4392.67;0.00;0.00;;33;4.21;47.2;1;213148.21;213148.65;HedgePend BUY_STOP
2026.08.17 06:37:23;1786933402;main;close;119619189;4394.68;0.04;4394.68;4370.18;-8.00;broker_side_close(sl_or_tp_hit);33;4.21;50.5;1;213140.21;213140.21;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 06:43:34;1786933403;main;open;119619842;4394.76;0.04;4406.76;4372.26;0.00;;33;4.22;51.0;1;213140.21;213138.77;SELL OCO
2026.08.17 06:43:35;1786933403;hedge;open;119619908;4398.12;0.05;4395.12;0.00;0.00;;33;4.22;51.0;1;213140.21;213138.77;HedgePend BUY_STOP
2026.08.17 06:47:07;1786933403;main;close;119619842;4393.10;0.04;4393.10;4372.26;6.64;failsafe_reconcile;30;4.21;48.7;0;213146.85;213146.85;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 06:53:58;1786933404;main;open;119620494;4394.23;0.04;4406.23;4371.73;0.00;;33;4.22;49.5;1;213146.85;213145.69;SELL OCO
2026.08.17 06:53:59;1786933404;hedge;open;119620562;4397.52;0.05;4394.52;0.00;0.00;;33;4.22;49.5;1;213146.85;213145.65;HedgePend BUY_STOP
2026.08.17 06:56:01;1786933404;main;close;119620494;4396.23;0.04;4396.23;4371.73;-8.00;broker_side_close(sl_or_tp_hit);33;4.38;52.5;1;213138.85;213138.85;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 07:01:22;1786933405;main;open;119621030;4396.89;0.04;4381.89;4419.39;0.00;;33;4.40;53.6;1;213138.85;213137.41;BUY OCO
2026.08.17 07:01:22;1786933405;hedge;open;119621078;4393.53;0.05;4396.53;0.00;0.00;;33;4.40;53.6;1;213138.85;213137.45;HedgePend SELL_STOP
2026.08.17 07:05:04;1786933405;main;close;119621030;4394.89;0.04;4394.89;4419.39;-8.00;broker_side_close(sl_or_tp_hit);33;4.14;50.8;1;213130.85;213130.85;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 07:10:58;1786933406;main;open;119621642;4394.23;0.04;4406.23;4371.73;0.00;;30;4.35;49.3;1;213130.85;213129.97;SELL OCO
2026.08.17 07:10:58;1786933406;hedge;open;119621700;4397.45;0.05;4394.45;0.00;0.00;;30;4.36;49.0;1;213130.85;213130.49;HedgePend BUY_STOP
2026.08.17 07:14:00;1786933406;main;close;119621642;4396.23;0.04;4396.23;4371.73;-8.00;broker_side_close(sl_or_tp_hit);30;4.45;52.9;1;213122.85;213122.85;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.17 07:29:40;1786933407;main;open;119622991;4399.47;0.04;4384.47;4421.97;0.00;;33;4.39;57.3;1;213122.85;213120.37;BUY OCO
2026.08.17 07:29:41;1786933407;hedge;open;119623029;4395.85;0.05;4398.85;0.00;0.00;;33;4.39;58.0;1;213122.85;213122.05;HedgePend SELL_STOP
2026.08.17 07:30:09;1786933407;main;close;119622991;4397.47;0.04;4397.47;4421.97;-8.00;broker_side_close(sl_or_tp_hit);33;4.08;54.7;1;213114.85;213114.85;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 08:30:33;1786933408;main;open;119627498;4407.40;0.04;4392.40;4429.90;0.00;;33;3.73;65.1;1;213114.85;213114.09;BUY OCO
2026.08.17 08:30:33;1786933408;hedge;open;119627625;4404.21;0.05;4407.21;0.00;0.00;;33;3.73;65.0;1;213114.85;213113.57;HedgePend SELL_STOP
2026.08.17 08:31:33;1786933408;main;close;119627498;4405.40;0.04;4405.40;4429.90;-8.00;broker_side_close(sl_or_tp_hit);30;3.79;62.8;1;213106.85;213106.85;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.17 09:33:11;1786933409;main;open;119631480;4399.61;0.04;4411.61;4377.11;0.00;;33;3.81;47.5;1;213106.85;213105.65;SELL OCO
2026.08.17 09:33:11;1786933409;hedge;open;119631538;4402.91;0.05;4399.91;0.00;0.00;;33;3.81;47.4;1;213106.85;213105.77;HedgePend BUY_STOP
2026.08.17 09:37:39;1786933409;main;close;119631480;4401.61;0.04;4401.61;4377.11;-8.00;broker_side_close(sl_or_tp_hit);33;3.38;50.8;1;213098.85;213098.85;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.18 00:30:13;1787010014;main;open;119690013;4421.73;0.04;4406.73;4444.23;0.00;;33;2.53;68.0;1;213098.85;213097.73;BUY OCO
2026.08.18 00:30:14;1787010014;hedge;open;119690117;4418.45;0.05;4421.45;0.00;0.00;;33;2.53;68.0;1;213098.85;213097.69;HedgePend SELL_STOP
2026.08.18 00:49:19;1787010014;main;close;119690013;4423.43;0.04;4423.15;4444.23;6.80;tiered_profit_trail;33;2.55;70.0;1;213105.53;213105.53;EA_Breakout_OCO_V10 BuyStop
2026.08.18 01:04:52;1787010017;main;open;119692526;4425.46;0.04;4410.46;4447.96;0.00;;33;3.06;70.4;1;213105.53;213103.97;BUY OCO
2026.08.18 01:05:00;1787010017;hedge;open;119692574;4422.29;0.05;4425.29;0.00;0.00;;33;2.90;70.9;1;213105.53;213104.45;HedgePend SELL_STOP
2026.08.18 01:06:10;1787010017;main;close;119692526;4423.46;0.04;4423.46;4447.96;-8.00;broker_side_close(sl_or_tp_hit);33;3.10;63.3;1;213097.53;213097.53;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.18 01:12:49;1787015292;main;open;119693220;4422.09;0.04;4407.09;4444.59;0.00;;33;3.24;57.2;1;213097.53;213096.17;BUY OCO
2026.08.18 01:12:49;1787015292;hedge;open;119693310;4418.75;0.05;4421.75;0.00;0.00;;33;3.24;57.2;1;213097.53;213096.21;HedgePend SELL_STOP
2026.08.18 01:13:06;1787015292;main;close;119693220;4420.09;0.04;4420.09;4444.59;-8.00;failsafe_reconcile;33;3.25;53.6;0;213089.53;213089.53;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.18 01:18:27;1787015293;main;open;119693862;4424.84;0.04;4436.84;4402.34;0.00;;33;3.57;62.4;1;213089.53;213089.81;SELL OCO
2026.08.18 01:19:14;1787015293;main;close;119693862;4426.84;0.04;4426.84;4402.34;-8.00;failsafe_reconcile;33;3.61;66.1;0;213081.53;213081.53;EA_Breakout_OCO_V10 SellSto[sl]
2026.08.18 01:24:43;1787015294;main;open;119694894;4428.73;0.04;4443.73;4406.23;0.00;;30;4.19;67.8;1;213081.53;213083.17;SELL OCO
2026.08.18 01:25:51;1787015294;main;close;119694894;4426.99;0.04;4427.33;4406.23;6.96;tiered_profit_trail;31;4.08;64.6;1;213087.77;213087.77;EA_Breakout_OCO_V10 SellStop
2026.08.18 01:33:12;1787015295;main;open;119695651;4430.54;0.04;4418.54;4453.04;0.00;;33;4.48;68.8;1;213087.77;213086.61;BUY OCO
2026.08.18 01:37:59;1787015295;main;close;119695651;4433.08;0.04;4432.80;4453.04;10.16;tiered_profit_trail;33;4.44;73.8;1;213097.97;213097.97;EA_Breakout_OCO_V10 BuyStop
2026.08.18 01:56:46;1787015296;main;open;119696457;4430.92;0.04;4415.92;4453.42;0.00;;33;4.50;65.0;1;213097.97;213096.57;BUY OCO
2026.08.18 01:56:47;1787015296;hedge;open;119696736;4427.57;0.05;4430.57;0.00;0.00;;33;4.50;65.0;1;213097.97;213096.53;HedgePend SELL_STOP
2026.08.18 01:57:50;1787015296;main;close;119696457;4428.92;0.04;4428.92;4453.42;-8.00;broker_side_close(sl_or_tp_hit);33;4.52;61.9;1;213089.97;213089.97;EA_Breakout_OCO_V10 BuyStop[sl]
2026.08.18 02:03:46;1787015297;main;open;119698035;4435.04;0.04;4423.04;4457.54;0.00;;33;5.20;70.5;1;213089.97;213088.65;BUY OCO
2026.08.18 02:03:46;1787015297;hedge;open;119698085;4431.71;0.05;4434.71;0.00;0.00;;33;5.20;70.1;1;213089.97;213088.09;HedgePend SELL_STOP
2026.08.18 02:04:22;1787015297;main;close;119698035;4433.04;0.04;4433.04;4457.54;-8.00;broker_side_close(sl_or_tp_hit);33;5.20;66.0;1;213081.97;213081.97;EA_Breakout_OCO_V10 BuyStop[sl]
