timestamp;cycle_id;type;action;ticket;price;lot;sl;tp;pnl;exit_reason;spread;atr;rsi;pyramid_level;balance;equity;comment
2026.08.13 12:35:27;1786608141;hedge;open;119293887;4386.61;0.05;4389.61;0.00;0.00;;36;3.16;56.1;1;213110.42;213109.22;HedgePend SELL_STOP
2026.08.13 12:41:41;1786608141;hedge;close;119293887;4386.03;0.05;4386.03;0.00;2.90;broker_side_close(sl_or_tp_hit);37;3.24;47.9;1;213113.32;213096.40;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 12:41:41;1786608141;hedge;close;119293887;4386.03;0.05;4386.03;0.00;2.90;broker_side_close(sl_or_tp_hit);37;3.24;47.9;1;213113.32;213096.40;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 12:43:26;1786608141;main;close;119293811;4384.49;0.04;4374.92;4412.42;-21.72;time_loss_exit_confirmed;36;3.34;45.8;1;213091.64;213091.64;EA_Breakout_OCO_V9 Bull BuyStop
2026.08.13 12:49:39;1786608142;main;open;119296353;4385.12;0.04;4370.12;4407.62;0.00;;36;3.25;46.7;1;213091.64;213090.44;BUY OCO
2026.08.13 12:49:39;1786608142;hedge;open;119296561;4381.82;0.05;4384.82;0.00;0.00;;36;3.25;46.7;1;213091.64;213090.48;HedgePend SELL_STOP
2026.08.13 12:58:33;1786608142;main;close;119296353;4387.33;0.04;4387.33;4407.62;8.84;failsafe_reconcile;36;3.42;52.1;0;213100.48;213100.48;EA_Breakout_OCO_V9 Bull Buy[sl]
2026.08.13 13:15:31;1786608143;main;open;119301172;4387.66;0.03;4399.66;4365.16;0.00;;36;3.45;51.3;1;213100.48;213099.64;SELL OCO
2026.08.13 13:15:31;1786608143;hedge;open;119301416;4390.94;0.05;4387.94;0.00;0.00;;36;3.45;51.4;1;213100.48;213099.55;HedgePend BUY_STOP
2026.08.13 13:19:03;1786608143;main;close;119301172;4385.52;0.03;4385.83;4365.16;6.42;tiered_profit_trail;33;3.66;47.2;1;213106.57;213106.57;
2026.08.13 13:57:00;1786608144;main;open;119307126;4392.95;0.03;4407.95;4370.45;0.00;;35;6.04;57.5;1;213106.57;213105.88;SELL OCO
2026.08.13 13:57:00;1786608144;hedge;open;119307292;4396.18;0.05;4393.18;0.00;0.00;;36;6.04;58.7;1;213106.57;213104.20;HedgePend BUY_STOP
2026.08.13 13:57:50;1786608144;hedge;close;119307292;4397.23;0.05;4397.21;0.00;5.25;hedge_reversal_giveback_cap;36;6.19;65.4;1;213111.97;213097.96;EA_Breakout_OCO_V9 HedgePend
2026.08.13 14:07:53;1786608144;main;close;119307126;4397.13;0.03;4407.95;4370.45;-12.54;time_loss_exit_confirmed;36;7.07;59.2;1;213098.68;213098.68;
2026.08.13 14:17:33;1786608145;main;open;119309697;4395.17;0.04;4383.17;4417.67;0.00;;36;7.03;56.5;1;213098.68;213096.64;BUY OCO
2026.08.13 14:17:34;1786608145;hedge;open;119310020;4391.66;0.05;4394.66;0.00;0.00;;35;7.03;56.5;1;213098.68;213096.88;HedgePend SELL_STOP
2026.08.13 14:18:37;1786608145;hedge;close;119310020;4391.50;0.05;4391.50;0.00;0.80;broker_side_close(sl_or_tp_hit);36;7.15;51.2;1;213099.48;213084.12;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 14:18:37;1786608145;hedge;close;119310020;4391.50;0.05;4391.50;0.00;0.80;broker_side_close(sl_or_tp_hit);36;7.15;51.2;1;213099.48;213084.12;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 14:25:33;1786608145;main;close;119309697;4387.59;0.04;4383.17;4417.67;-30.32;time_loss_exit_confirmed;34;7.21;45.3;1;213068.52;213068.52;EA_Breakout_OCO_V9 Bull BuyStop
2026.08.13 14:36:40;1786608147;main;open;119312966;4378.01;0.03;4390.01;4355.51;0.00;;36;7.67;34.4;1;213068.52;213068.46;SELL OCO
2026.08.13 14:36:41;1786608147;hedge;open;119313097;4381.03;0.05;4378.03;0.00;0.00;;33;7.67;34.7;1;213068.52;213067.44;HedgePend BUY_STOP
2026.08.13 14:39:35;1786608147;hedge;close;119313097;4381.59;0.05;4381.59;0.00;2.80;failsafe_reconcile;36;7.91;39.7;1;213071.32;213060.22;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 14:51:26;1786608147;main;close;119312966;4374.71;0.03;4374.74;4355.51;9.90;tiered_profit_trail;34;6.83;33.3;1;213081.37;213081.37;
2026.08.13 15:02:02;1786608148;main;open;119318323;4375.51;0.03;4363.51;4398.01;0.00;;36;7.05;36.7;1;213081.37;213081.01;BUY OCO
2026.08.13 15:02:02;1786608148;hedge;open;119318471;4372.39;0.05;4375.39;0.00;0.00;;37;7.05;36.3;1;213081.37;213080.29;HedgePend SELL_STOP
2026.08.13 15:02:25;1786608148;main;close;119318323;4377.94;0.03;4377.94;4398.01;7.29;failsafe_reconcile;36;7.29;40.7;0;213088.66;213088.66;[sl]
2026.08.13 15:08:35;1786608149;main;open;119320353;4375.51;0.03;4387.51;4353.01;0.00;;36;7.23;34.1;1;213088.66;213092.68;SELL OCO
2026.08.13 15:08:49;1786608149;main;close;119320353;4373.74;0.03;4374.52;4353.01;5.04;tiered_profit_trail;37;7.27;32.8;1;213094.63;213094.63;
2026.08.13 15:20:17;1786608150;main;open;119324370;4374.31;0.03;4389.31;4351.81;0.00;;36;7.26;39.4;1;213094.63;213093.46;SELL OCO
2026.08.13 15:20:17;1786608150;hedge;open;119324777;4377.70;0.05;4374.70;0.00;0.00;;36;7.26;39.2;1;213094.63;213093.94;HedgePend BUY_STOP
2026.08.13 15:21:49;1786608150;hedge;close;119324777;4377.09;0.05;4374.70;0.00;-3.05;hedge_reversal_giveback_cap;36;7.46;43.6;1;213093.63;213083.28;EA_Breakout_OCO_V9 HedgePend
2026.08.13 15:23:52;1786608150;main;close;119324370;4371.99;0.03;4371.99;4351.81;6.96;failsafe_reconcile;36;7.61;36.5;0;213100.59;213100.59;[sl]
2026.08.13 15:29:32;1786608151;main;open;119327470;4369.05;0.03;4384.05;4346.55;0.00;;36;7.86;33.5;1;213100.59;213101.82;SELL OCO
2026.08.13 15:29:32;1786608151;hedge;open;119327719;4371.64;0.05;4368.64;0.00;0.00;;36;7.86;33.4;1;213100.59;213101.94;HedgePend BUY_STOP
2026.08.13 15:30:19;1786608151;main;close;119327470;4359.31;0.03;4364.05;4346.55;29.22;tiered_profit_trail;36;8.19;27.4;1;213126.69;213126.69;
2026.08.13 15:37:50;1786608152;main;open;119330154;4373.85;0.03;4385.85;4351.35;0.00;;36;8.62;42.7;1;213126.69;213125.49;SELL OCO
2026.08.13 15:37:50;1786608152;hedge;open;119330894;4377.25;0.05;4374.25;0.00;0.00;;36;8.63;42.5;1;213126.69;213126.03;HedgePend BUY_STOP
2026.08.13 15:39:35;1786608152;hedge;close;119330894;4377.26;0.05;4377.26;0.00;0.05;broker_side_close(sl_or_tp_hit);33;8.77;46.6;1;213126.74;213115.85;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 15:39:35;1786608152;hedge;close;119330894;4377.26;0.05;4377.26;0.00;0.05;broker_side_close(sl_or_tp_hit);33;8.77;46.6;1;213126.74;213115.85;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 15:45:49;1786608152;main;close;119330154;4381.85;0.03;4385.85;4351.35;-24.00;time_loss_exit_hardcap;36;7.85;51.6;1;213102.98;213102.98;
2026.08.13 15:51:49;1786608153;main;open;119334963;4385.94;0.03;4373.94;4408.44;0.00;;36;7.82;56.0;1;213102.98;213102.05;BUY OCO
2026.08.13 15:51:50;1786608153;hedge;open;119335226;4382.63;0.05;4385.63;0.00;0.00;;36;7.83;55.9;1;213102.98;213101.75;HedgePend SELL_STOP
2026.08.13 16:02:39;1786608153;hedge;close;119335226;4382.98;0.05;4385.63;0.00;-1.75;hedge_reversal_giveback_cap;36;7.36;52.6;1;213100.08;213090.81;EA_Breakout_OCO_V9 HedgePend
2026.08.13 16:02:57;1786608153;main;close;119334963;4381.91;0.03;4373.94;4408.44;-12.09;time_loss_exit_confirmed;36;7.37;51.3;1;213087.99;213087.99;
2026.08.13 16:18:28;1786608154;main;open;119342252;4364.40;0.03;4379.40;4341.90;0.00;;33;7.24;34.1;1;213087.99;213087.60;SELL OCO
2026.08.13 16:18:28;1786608154;hedge;open;119342521;4367.53;0.05;4364.53;0.00;0.00;;36;7.24;34.4;1;213087.99;213086.31;HedgePend BUY_STOP
2026.08.13 16:20:10;1786608154;hedge;close;119342521;4368.02;0.05;4368.02;0.00;2.45;broker_side_close(sl_or_tp_hit);37;6.93;37.1;1;213090.44;213078.71;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 16:20:10;1786608154;hedge;close;119342521;4368.02;0.05;4368.02;0.00;2.45;broker_side_close(sl_or_tp_hit);37;6.93;37.1;1;213090.44;213078.71;EA_Breakout_OCO_V9 HedgePen[sl]
2026.08.13 16:26:27;1786608154;main;close;119342252;4370.35;0.03;4379.40;4341.90;-17.85;time_loss_exit_hardcap;36;6.82;40.8;1;213071.87;213071.87;
2026.08.13 16:43:22;1786608155;main;open;119349543;4368.72;0.03;4383.72;4346.22;0.00;;33;6.48;43.4;1;213071.87;213070.73;SELL OCO
2026.08.13 16:43:22;1786608155;hedge;open;119350034;4372.10;0.05;4369.10;0.00;0.00;;34;6.48;43.5;1;213071.87;213070.31;HedgePend BUY_STOP
2026.08.13 16:53:55;1786608155;main;close;119349543;4366.35;0.03;4366.35;4346.22;7.11;broker_side_close(sl_or_tp_hit);36;6.19;41.1;1;213078.98;213078.98;[sl]
2026.08.13 17:00:11;1786608156;main;open;119353785;4366.32;0.03;4354.32;4388.82;0.00;;33;5.89;41.3;1;213078.98;213077.60;BUY OCO
2026.08.13 17:00:11;1786608156;hedge;open;119354137;4362.86;0.05;4365.86;0.00;0.00;;36;5.89;41.1;1;213078.98;213077.12;HedgePend SELL_STOP
2026.08.13 17:05:32;1786608156;hedge;close;119354137;4361.63;0.05;4361.86;0.00;6.15;hedge_reversal_giveback_cap;36;6.08;36.8;1;213084.23;213069.62;EA_Breakout_OCO_V9 HedgePend
2026.08.13 17:08:13;1786608156;main;close;119353785;4360.67;0.03;4354.32;4388.82;-16.95;time_loss_exit_confirmed;36;6.10;36.3;1;213067.61;213067.61;
2026.08.13 17:14:28;1786608157;main;open;119357535;4354.60;0.03;4366.60;4332.10;0.00;;36;6.10;31.5;1;213067.61;213066.53;SELL OCO
2026.08.13 17:14:28;1786608157;hedge;open;119357921;4357.96;0.05;4354.96;0.00;0.00;;36;6.10;31.6;1;213067.61;213065.84;HedgePend BUY_STOP
2026.08.13 17:19:04;1786608157;main;close;119357535;4352.45;0.03;4352.45;4332.10;6.45;broker_side_close(sl_or_tp_hit);36;5.78;29.7;1;213074.06;213074.06;[sl]
2026.08.13 17:29:45;1786608158;main;open;119361924;4361.14;0.03;4346.14;4383.64;0.00;;36;5.83;42.3;1;213074.06;213072.95;BUY OCO
2026.08.13 17:29:46;1786608158;hedge;open;119362120;4357.77;0.05;4360.77;0.00;0.00;;36;5.85;42.5;1;213074.06;213073.64;HedgePend SELL_STOP
2026.08.13 17:30:09;1786608158;main;close;119361924;4364.41;0.03;4364.41;4383.64;9.81;failsafe_reconcile;36;5.77;46.2;0;213083.87;213083.87;[sl]
2026.08.13 17:37:21;1786608159;main;open;119363585;4364.40;0.03;4376.40;4341.90;0.00;;36;5.28;46.7;1;213083.87;213082.67;SELL OCO
2026.08.13 17:37:22;1786608159;hedge;open;119364044;4367.80;0.05;4364.80;0.00;0.00;;36;5.28;46.7;1;213083.87;213082.40;HedgePend BUY_STOP
2026.08.13 17:52:24;1786608159;hedge;open;119367049;4368.64;0.05;4365.64;0.00;0.00;;36;4.30;47.7;1;213083.87;213080.24;HedgePend BUY_STOP
2026.08.13 17:58:22;1786608159;hedge;close;119367049;4366.63;0.05;4365.64;0.00;-10.05;hedge_max_loss;36;4.41;49.4;1;213073.62;213065.97;EA_Breakout_OCO_V9 HedgePend
2026.08.13 18:06:44;1786608159;main;close;119363585;4369.63;0.03;4376.40;4341.90;-15.69;time_loss_exit_hardcap;36;4.29;53.4;1;213056.85;213056.85;
2026.08.14 01:43:18;1786669192;main;open;119446634;4337.32;0.03;4325.32;4359.82;0.00;;36;5.58;34.1;1;213056.85;213056.88;BUY OCO
2026.08.14 01:43:18;1786669192;hedge;open;119447514;4334.33;0.05;4337.33;0.00;0.00;;36;5.60;34.4;1;213056.85;213057.57;HedgePend SELL_STOP
2026.08.14 01:44:49;1786669192;main;close;119446634;4339.68;0.03;4339.68;4359.82;7.08;failsafe_reconcile;37;5.79;37.0;0;213063.93;213063.93;[sl]
2026.08.14 01:50:59;1786669193;main;open;119449706;4336.57;0.03;4324.57;4359.07;0.00;;33;6.54;36.3;1;213063.93;213063.15;BUY OCO
2026.08.14 01:50:59;1786669193;hedge;open;119450084;4333.31;0.05;4336.31;0.00;0.00;;36;6.54;36.2;1;213063.93;213062.91;HedgePend SELL_STOP
2026.08.14 01:54:58;1786669193;main;close;119449706;4339.35;0.03;4339.28;4359.07;8.34;tiered_profit_trail;36;6.80;40.0;1;213073.08;213073.08;
2026.08.14 02:00:02;1786669194;main;open;119452662;4338.07;0.03;4353.07;4315.57;0.00;;37;6.67;40.1;1;213073.08;213068.82;SELL OCO
2026.08.14 02:00:02;1786669194;hedge;open;119452740;4342.49;0.05;4339.49;0.00;0.00;;36;6.67;39.6;1;213073.08;213070.53;HedgePend BUY_STOP
2026.08.14 02:01:22;1786669194;main;close;119452662;4335.88;0.03;4335.88;4315.57;6.57;failsafe_reconcile;36;6.91;38.3;0;213079.65;213079.65;[sl]
2026.08.14 02:06:49;1786669195;main;open;119455316;4332.88;0.03;4317.88;4355.38;0.00;;36;7.31;37.0;1;213079.65;213078.51;BUY OCO
2026.08.14 02:06:50;1786669195;hedge;open;119455454;4329.50;0.05;4332.50;0.00;0.00;;36;7.31;37.3;1;213079.65;213079.23;HedgePend SELL_STOP
2026.08.14 02:09:31;1786669195;hedge;close;119455454;4329.59;0.05;4330.14;0.00;-0.45;hedge_trail_close;36;7.42;33.5;1;213078.85;213068.05;EA_Breakout_OCO_V9 HedgePend
2026.08.14 02:11:00;1786669195;main;close;119455316;4323.05;0.03;4317.88;4355.38;-29.49;soft_sl_momentum;33;7.44;29.7;1;213048.40;213048.40;
2026.08.14 02:16:37;1786669196;main;open;119458823;4321.98;0.03;4336.98;4299.48;0.00;;36;7.32;29.2;1;213048.40;213048.40;SELL OCO
2026.08.14 02:16:38;1786669196;hedge;open;119459099;4324.98;0.05;4321.98;0.00;0.00;;36;7.32;29.2;1;213048.40;213048.19;HedgePend BUY_STOP
2026.08.14 02:19:04;1786669196;main;close;119458823;4318.65;0.03;4318.81;4299.48;9.99;tiered_profit_trail;37;7.61;27.5;1;213058.54;213058.54;
2026.08.14 02:36:36;1786669197;main;open;119465197;4316.70;0.03;4304.70;4339.20;0.00;;36;7.80;31.1;1;213058.54;213058.15;BUY OCO
2026.08.14 02:36:36;1786669197;hedge;open;119465922;4313.57;0.05;4316.57;0.00;0.00;;36;7.80;31.0;1;213058.54;213057.88;HedgePend SELL_STOP
2026.08.14 02:39:32;1786669197;main;close;119465197;4319.01;0.03;4318.92;4339.20;6.93;tiered_profit_trail;36;8.00;33.9;1;213065.32;213065.32;
2026.08.14 02:45:38;1786669198;main;open;119468053;4322.18;0.03;4307.18;4344.68;0.00;;36;6.86;37.1;1;213065.32;213063.37;BUY OCO
2026.08.14 02:45:38;1786669198;hedge;open;119468339;4318.53;0.05;4321.53;0.00;0.00;;36;6.86;37.3;1;213065.32;213064.09;HedgePend SELL_STOP
2026.08.14 02:47:43;1786669198;hedge;close;119468339;4318.19;0.05;4318.40;0.00;1.70;hedge_reversal_giveback_cap;36;7.12;33.5;1;213066.82;213053.89;EA_Breakout_OCO_V9 HedgePend
2026.08.14 02:53:37;1786669198;main;close;119468053;4317.87;0.03;4307.18;4344.68;-12.93;time_loss_exit_confirmed;36;7.34;35.0;1;213053.83;213053.83;
2026.08.14 02:59:56;1786669199;main;open;119472586;4318.19;0.03;4330.19;4295.69;0.00;;36;6.87;35.4;1;213053.83;213052.93;SELL OCO
2026.08.14 03:11:15;1786669199;main;close;119472586;4315.30;0.03;4315.57;4295.69;8.67;tiered_profit_trail;36;6.27;33.0;1;213063.49;213063.49;
2026.08.14 03:17:12;1786669200;main;open;119477827;4316.23;0.03;4301.23;4338.73;0.00;;36;6.41;36.7;1;213063.49;213062.83;BUY OCO
2026.08.14 03:17:13;1786669200;hedge;open;119478111;4313.01;0.05;4316.01;0.00;0.00;;36;6.41;36.9;1;213063.49;213063.13;HedgePend SELL_STOP
2026.08.14 03:19:53;1786669200;hedge;close;119478111;4315.16;0.05;4316.01;0.00;-10.75;hedge_max_loss;36;6.48;35.6;1;213050.24;213047.03;EA_Breakout_OCO_V9 HedgePend
2026.08.14 03:30:02;1786669200;main;close;119477827;4312.21;0.03;4301.23;4338.73;-12.06;time_loss_exit_confirmed;36;5.32;33.9;1;213038.75;213038.75;
2026.08.14 03:35:21;1786669201;main;open;119483168;4318.47;0.03;4333.47;4295.97;0.00;;36;5.67;42.6;1;213038.75;213038.00;SELL OCO
2026.08.14 03:35:21;1786669201;hedge;open;119483296;4321.72;0.05;4318.72;0.00;0.00;;36;5.67;42.6;1;213038.75;213037.91;HedgePend BUY_STOP
2026.08.14 03:36:42;1786669201;hedge;close;119483296;4321.93;0.05;4321.72;0.00;1.05;hedge_trail_close;36;5.80;46.2;1;213039.80;213028.49;EA_Breakout_OCO_V9 HedgePend
2026.08.14 03:47:42;1786669201;main;close;119483168;4316.02;0.03;4316.02;4295.97;7.35;broker_side_close(sl_or_tp_hit);33;5.63;39.9;1;213047.15;213047.15;[sl]
2026.08.14 03:58:41;1786669202;main;open;119488965;4315.24;0.03;4303.24;4337.74;0.00;;36;5.34;39.2;1;213047.15;213047.09;BUY OCO
2026.08.14 04:04:43;1786669202;main;close;119488965;4317.73;0.03;4317.73;4337.74;7.47;failsafe_reconcile;36;5.18;42.9;0;213054.62;213054.62;[sl]
2026.08.14 04:12:12;1786669203;main;open;119492243;4318.60;0.03;4333.60;4296.10;0.00;;36;4.83;44.8;1;213054.62;213052.91;SELL OCO
2026.08.14 04:12:12;1786669203;hedge;open;119492762;4322.17;0.05;4319.17;0.00;0.00;;36;4.83;44.8;1;213054.62;213052.88;HedgePend BUY_STOP
2026.08.14 04:13:37;1786669203;hedge;close;119492762;4322.31;0.05;4319.17;0.00;0.70;hedge_trail_close;36;5.01;49.7;1;213055.32;213043.11;EA_Breakout_OCO_V9 HedgePend
2026.08.14 04:20:41;1786669203;main;close;119492243;4323.92;0.03;4333.60;4296.10;-15.96;time_loss_exit_hardcap;36;4.66;52.0;1;213038.94;213038.94;
2026.08.14 04:38:59;1786669204;main;open;119495786;4326.11;0.03;4338.11;4303.61;0.00;;36;4.38;54.8;1;213038.94;213037.98;SELL OCO
2026.08.14 04:39:00;1786669204;hedge;open;119495923;4329.43;0.05;4326.43;0.00;0.00;;36;4.38;54.8;1;213038.94;213037.98;HedgePend BUY_STOP
2026.08.14 04:54:02;1786669204;hedge;open;119496228;4328.11;0.05;4325.11;0.00;0.00;;36;3.47;51.9;1;213038.94;213041.91;HedgePend BUY_STOP
2026.08.14 04:58:59;1786669204;main;close;119495786;4324.33;0.03;4338.11;4303.61;5.34;time_exit_profit_lock;36;3.00;50.4;1;213044.28;213044.28;
2026.08.14 05:12:00;1786669205;main;open;119496698;4325.29;0.03;4313.29;4347.79;0.00;;36;2.55;52.7;1;213044.28;213043.26;BUY OCO
2026.08.14 05:12:01;1786669205;hedge;open;119496814;4321.95;0.05;4324.95;0.00;0.00;;36;2.55;52.6;1;213044.28;213043.17;HedgePend SELL_STOP
2026.08.14 05:30:00;1786669205;hedge;open;119497351;4322.09;0.05;4325.09;0.00;0.00;;36;1.95;52.1;1;213044.28;213043.95;HedgePend SELL_STOP
2026.08.14 05:59:59;1786669205;main;close;119496698;4326.73;0.03;4313.29;4347.79;4.32;time_exit_profit_lock;36;2.01;56.4;1;213048.75;213048.75;
2026.08.14 06:36:00;1786669207;main;open;119500611;4318.64;0.03;4303.64;4341.14;0.00;;36;2.69;38.9;1;213048.75;213047.58;BUY OCO
2026.08.14 06:36:00;1786669207;hedge;open;119500676;4315.25;0.05;4318.25;0.00;0.00;;34;2.69;39.0;1;213048.75;213047.67;HedgePend SELL_STOP
2026.08.14 06:37:37;1786669207;main;close;119500611;4321.18;0.03;4321.13;4341.14;7.62;tiered_profit_trail;36;2.93;47.1;1;213056.46;213056.46;
2026.08.14 06:43:33;1786669208;main;open;119501967;4320.64;0.03;4332.64;4298.14;0.00;;35;3.32;44.4;1;213056.46;213058.08;SELL OCO
2026.08.14 06:43:34;1786669208;hedge;open;119502142;4323.10;0.05;4320.10;0.00;0.00;;36;3.32;44.4;1;213056.46;213057.99;HedgePend BUY_STOP
